ID,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
6946,1.6,4.6,4.8,1,Winterfell,18/6/2014,Android,1/6/2014,0,17,TRUE,97.1,0
6947,1.7,4.7,5,1,Winterfell,5/4/2014,iPhone,1/11/2014,0,0,FALSE,0,1
6948,7.9,5,4,1,Winterfell,13/3/2014,Android,1/12/2014,0,0,TRUE,50,1
6949,5.19,4.9,5,1.22,King's Landing,14/6/2014,iPhone,1/12/2014,25,2,FALSE,62.5,0
6950,2.43,5,5,1.13,King's Landing,18/1/2014,Android,17/1/2014,50,2,FALSE,50,1
6951,7.98,5,5,1,Astapor,22/6/2014,iPhone,1/3/2014,0,2,FALSE,22.2,0
6952,8.58,4.7,5,1,King's Landing,14/5/2014,iPhone,1/12/2014,0,0,FALSE,100,1
6953,5.95,5,4.7,1,Winterfell,18/1/2014,iPhone,13/1/2014,0,3,TRUE,66.7,1
6954,5.26,4.2,5,1,Astapor,19/6/2014,iPhone,1/3/2014,0,4,FALSE,50,0
6955,1.83,5,4,1,King's Landing,20/4/2014,iPhone,16/1/2014,0,0,FALSE,0,1
6956,1.98,4.3,5,1.18,King's Landing,6/12/2014,Android,18/1/2014,14.3,3,TRUE,57.1,0
6957,4.77,5,4,2.25,Astapor,18/5/2014,Android,26/1/2014,100,1,FALSE,0,1
6958,2.54,4.8,4.3,1.75,Winterfell,2/8/2014,iPhone,28/1/2014,50,4,TRUE,75,0
6959,1.82,5,5,1,Winterfell,3/12/2014,iPhone,28/1/2014,0,2,TRUE,100,0
6960,3.58,5,,1,Astapor,15/2/2014,iPhone,13/1/2014,0,0,TRUE,100,1
6961,5.12,5,5,1.15,King's Landing,30/6/2014,Android,15/1/2014,12.5,7,TRUE,100,0
6962,24.85,5,,1,Astapor,15/1/2014,Android,15/1/2014,0,1,FALSE,100,1
6963,3.51,5,4.5,1,Winterfell,16/3/2014,iPhone,1/3/2014,0,0,FALSE,33.3,1
6964,9.89,5,,1,Astapor,24/1/2014,Android,24/1/2014,0,1,TRUE,100,1
6965,0.85,5,4.7,1.13,Winterfell,17/5/2014,Android,23/1/2014,25,2,FALSE,100,1
6966,2.25,5,5,1,Winterfell,29/1/2014,iPhone,29/1/2014,0,1,FALSE,100,1
6967,0.02,5,5,1,Astapor,1/9/2014,iPhone,1/3/2014,0,1,FALSE,100,0
6968,8.17,5,5,1,Astapor,15/4/2014,Android,1/7/2014,0,2,FALSE,100,1
6969,3.99,3,4,1,Winterfell,5/9/2014,iPhone,25/1/2014,0,2,FALSE,100,0
6970,3.11,4.5,4.4,1.03,Winterfell,24/5/2014,Android,29/1/2014,5.3,9,FALSE,84.2,1
6971,14.98,5,5,1,Astapor,16/2/2014,iPhone,1/8/2014,0,0,FALSE,0,1
6972,0.75,5,5,1.19,Winterfell,4/9/2014,Android,18/1/2014,50,0,FALSE,75,0
6973,11.09,5,5,1,Winterfell,15/6/2014,iPhone,13/1/2014,0,0,FALSE,0,0
6974,9.92,5,5,1,King's Landing,21/6/2014,iPhone,19/1/2014,0,2,TRUE,0,0
6975,2.26,5,,1,Winterfell,26/1/2014,Android,25/1/2014,0,1,TRUE,0,1
6976,4.04,5,,1,King's Landing,21/1/2014,Android,20/1/2014,0,1,TRUE,100,1
6977,4.46,5,,1,Winterfell,25/2/2014,iPhone,1/1/2014,0,0,FALSE,100,1
6978,1.49,5,5,1,Winterfell,24/1/2014,iPhone,23/1/2014,0,3,FALSE,100,1
6979,1.47,5,,1,Astapor,26/1/2014,Android,25/1/2014,0,1,TRUE,0,1
6980,3.28,5,4,1,Astapor,13/2/2014,iPhone,13/1/2014,0,0,FALSE,100,1
6981,2.7,4.8,4.6,1,Astapor,28/6/2014,iPhone,1/3/2014,0,4,FALSE,69.2,0
6982,12.84,4.5,4.5,1,King's Landing,14/3/2014,iPhone,27/1/2014,0,0,TRUE,100,1
6983,9.99,5,,1,Astapor,19/1/2014,Android,1/6/2014,0,1,FALSE,0,1
6984,3.83,4.8,3.8,1.17,Winterfell,17/4/2014,iPhone,20/1/2014,11.1,2,FALSE,55.6,1
6985,14.19,4,,1,King's Landing,27/1/2014,iPhone,26/1/2014,0,1,FALSE,100,1
6986,15.62,4,,1,King's Landing,15/3/2014,iPhone,18/1/2014,0,0,FALSE,100,1
6987,3.58,4.6,3.5,1,Winterfell,26/6/2014,iPhone,1/3/2014,0,13,TRUE,54.4,0
6988,15.22,5,5,1,Winterfell,2/9/2014,iPhone,31/1/2014,0,2,FALSE,50,0
6989,2,4.9,4.4,1.11,Winterfell,4/11/2014,iPhone,1/6/2014,14.3,4,FALSE,57.1,0
6990,2.33,5,5,1,Winterfell,1/11/2014,iPhone,1/10/2014,0,1,FALSE,100,0
6991,3.67,5,5,1.06,Winterfell,15/2/2014,iPhone,31/1/2014,25,4,FALSE,50,1
6992,13.47,5,4,1,Winterfell,1/8/2014,Android,1/7/2014,0,1,FALSE,100,0
6993,8.72,5,5,1,Winterfell,28/1/2014,iPhone,18/1/2014,0,1,FALSE,100,1
6994,1.11,5,,1.25,Astapor,21/1/2014,Android,21/1/2014,100,1,FALSE,100,1
6995,10.28,5,4,1,King's Landing,13/6/2014,iPhone,30/1/2014,0,1,FALSE,100,0
6996,2.34,4.7,4.9,1,King's Landing,23/6/2014,iPhone,19/1/2014,0,4,TRUE,66.7,0
6997,3.69,5,5,1,Astapor,24/5/2014,iPhone,18/1/2014,0,0,FALSE,50,1
6998,2.88,5,5,2.5,Astapor,30/3/2014,iPhone,24/1/2014,100,0,FALSE,0,1
6999,2.2,4.8,4.7,1.08,Astapor,29/6/2014,iPhone,24/1/2014,7.7,3,FALSE,61.5,0
7000,1.45,5,,1,Astapor,4/4/2014,iPhone,27/1/2014,0,1,FALSE,100,1
7001,2.63,4.8,4.4,1.12,Astapor,27/6/2014,iPhone,1/5/2014,10.5,6,TRUE,78.9,0
7002,16.12,4.7,4.7,1.02,Winterfell,22/5/2014,Android,17/1/2014,10,0,TRUE,90,1
7003,2.07,5,,1,Astapor,3/8/2014,Android,23/1/2014,0,0,FALSE,100,0
7004,1.88,4.4,4.3,1,Winterfell,24/6/2014,iPhone,28/1/2014,0,4,TRUE,90,0
7005,3.03,4.6,4.7,1,Winterfell,20/6/2014,iPhone,1/10/2014,0,5,TRUE,63.9,0
7006,4.88,5,2,1,Astapor,22/1/2014,iPhone,22/1/2014,0,1,TRUE,100,1
7007,21.18,5,,1,Astapor,14/1/2014,Android,1/9/2014,0,1,TRUE,100,1
7008,28.79,5,4,1,Winterfell,26/1/2014,Android,26/1/2014,0,1,TRUE,0,1
7009,1.46,3,5,1,Astapor,4/4/2014,iPhone,25/1/2014,0,0,TRUE,33.3,1
7010,8.71,5,3,1,Winterfell,18/2/2014,iPhone,24/1/2014,0,2,FALSE,50,1
7011,14.71,5,,1,King's Landing,20/1/2014,Android,19/1/2014,0,1,FALSE,0,1
7012,3.79,5,5,1,King's Landing,25/1/2014,Android,13/1/2014,0,1,FALSE,0,1
7013,9.81,5,4.4,1.29,Winterfell,18/5/2014,Android,27/1/2014,50,0,FALSE,0,1
7014,1.09,5,,1,Astapor,16/2/2014,iPhone,1/10/2014,0,0,TRUE,0,1
7015,11,4.8,5,1,Astapor,6/10/2014,iPhone,30/1/2014,0,1,TRUE,75,0
7016,1.76,5,5,1,King's Landing,26/4/2014,Android,13/1/2014,0,0,TRUE,100,1
7017,6.73,5,4.7,1.04,King's Landing,16/6/2014,iPhone,22/1/2014,16.7,0,TRUE,16.7,0
7018,4.11,3.8,5,1,Astapor,29/6/2014,iPhone,19/1/2014,0,0,TRUE,20,0
7019,4.89,4.8,4,1.25,King's Landing,28/6/2014,iPhone,19/1/2014,20,0,TRUE,0,0
7020,2.62,5,5,1,Astapor,19/1/2014,iPhone,18/1/2014,0,2,FALSE,0,1
7021,5.36,4.9,2.7,1.11,King's Landing,29/6/2014,iPhone,26/1/2014,11.1,3,FALSE,44.4,0
7022,1.9,5,4.5,1.3,King's Landing,6/8/2014,Android,1/5/2014,60,0,TRUE,60,0
7023,3.26,4.6,5,1.04,King's Landing,30/6/2014,iPhone,21/1/2014,10.5,1,FALSE,42.1,0
7024,2.37,5,4.3,1.58,Winterfell,20/1/2014,Android,18/1/2014,100,3,FALSE,0,1
7025,3.4,4.5,5,1.13,Winterfell,19/1/2014,Android,18/1/2014,50,2,FALSE,0,1
7026,13.66,5,5,1,King's Landing,4/8/2014,iPhone,1/12/2014,0,0,TRUE,100,0
7027,2.9,5,,1,King's Landing,16/3/2014,iPhone,25/1/2014,0,0,FALSE,0,1
7028,6.75,5,4,1,Astapor,15/3/2014,iPhone,31/1/2014,0,0,FALSE,33.3,1
7029,1.59,5,5,1.75,Astapor,4/6/2014,iPhone,24/1/2014,50,0,TRUE,50,0
7030,15.58,4,5,1,Astapor,3/2/2014,iPhone,1/4/2014,0,0,TRUE,0,1
7031,4.18,4,4,1.25,Winterfell,16/3/2014,iPhone,17/1/2014,25,1,FALSE,25,1
7032,13.61,5,,1,Winterfell,19/5/2014,Android,21/1/2014,0,0,FALSE,0,1
7033,2.43,4.7,3.7,1,Astapor,4/4/2014,iPhone,1/12/2014,0,1,FALSE,66.7,1
7034,4,4.9,4.7,1.26,Winterfell,22/6/2014,iPhone,1/8/2014,22.7,7,FALSE,63.6,0
7035,3.6,4.8,4.9,1,Astapor,26/6/2014,Android,23/1/2014,0,1,FALSE,40,0
7036,3.04,4.5,4,1,Winterfell,1/5/2014,iPhone,1/2/2014,0,4,FALSE,75,1
7037,3.51,4.5,5,1,Astapor,5/3/2014,Android,17/1/2014,0,2,FALSE,50,1
7038,3.87,5,3,1,Astapor,19/1/2014,Android,18/1/2014,0,1,TRUE,0,1
7039,7.16,4.8,3.8,1,Winterfell,15/6/2014,iPhone,1/6/2014,0,8,TRUE,60,0
7040,6.23,5,,1,Winterfell,5/11/2014,Android,25/1/2014,0,0,FALSE,0,0
7041,2.96,4.7,4.7,1.13,Astapor,30/6/2014,iPhone,1/1/2014,17.4,6,FALSE,34.8,0
7042,18.2,5,4.5,1,Winterfell,30/3/2014,iPhone,25/1/2014,0,0,TRUE,0,1
7043,3.13,4,,1,Winterfell,28/2/2014,Android,23/1/2014,0,1,FALSE,100,1
7044,0.69,5,5,1.13,Winterfell,3/1/2014,Android,15/1/2014,50,0,FALSE,0,1
7045,2.74,4.8,5,1.13,King's Landing,27/6/2014,iPhone,17/1/2014,16.1,6,TRUE,51.6,0
7046,3.5,4.8,5,1.07,Winterfell,26/5/2014,Android,1/9/2014,10,4,FALSE,20,1
7047,13.98,5,5,1,Astapor,16/1/2014,Android,15/1/2014,0,2,FALSE,100,1
7048,6.18,4.3,5,1.33,King's Landing,27/6/2014,Android,21/1/2014,33.3,2,TRUE,88.9,0
7049,7,5,5,1,Winterfell,30/1/2014,iPhone,29/1/2014,0,1,TRUE,100,1
7050,0.64,5,4.5,1,Winterfell,15/2/2014,iPhone,25/1/2014,0,3,FALSE,33.3,1
7051,8.7,5,5,1,Winterfell,23/4/2014,iPhone,1/5/2014,0,0,FALSE,100,1
7052,6.99,4,4.5,1,Winterfell,5/5/2014,iPhone,28/1/2014,0,3,FALSE,75,1
7053,3.7,5,4.5,1.7,King's Landing,26/6/2014,iPhone,31/1/2014,80,0,FALSE,100,0
7054,6.55,5,,1,Astapor,21/5/2014,Android,1/1/2014,0,0,FALSE,100,1
7055,4.3,5,5,1,Winterfell,23/4/2014,iPhone,22/1/2014,0,0,TRUE,100,1
7056,3.31,5,5,1,Astapor,19/1/2014,iPhone,18/1/2014,0,1,FALSE,0,1
7057,1.67,4,4,1,Winterfell,18/4/2014,iPhone,1/5/2014,0,0,FALSE,100,1
7058,3.51,5,5,1,Astapor,22/5/2014,iPhone,1/1/2014,0,0,TRUE,100,1
7059,6.99,5,4.6,1.3,King's Landing,6/5/2014,iPhone,1/11/2014,27.3,6,TRUE,45.5,1
7060,3.46,4,5,1,Astapor,14/4/2014,iPhone,26/1/2014,0,1,FALSE,100,1
7061,2.03,3.5,4.7,1,Winterfell,19/4/2014,iPhone,24/1/2014,0,1,FALSE,25,1
7062,1.86,4.6,5,1.17,King's Landing,22/6/2014,iPhone,1/5/2014,33.3,5,TRUE,22.2,0
7063,3.1,5,4,1,Winterfell,18/1/2014,iPhone,17/1/2014,0,2,TRUE,50,1
7064,4.73,4.4,4.8,1,Winterfell,27/6/2014,iPhone,31/1/2014,0,3,TRUE,86.7,0
7065,1.67,5,,1,Astapor,25/1/2014,iPhone,1/9/2014,0,1,FALSE,0,1
7066,3.06,4.9,4.8,1.13,King's Landing,6/5/2014,iPhone,28/1/2014,17.6,6,FALSE,100,1
7067,3.84,5,5,1.13,Winterfell,2/10/2014,Android,17/1/2014,50,2,FALSE,0,0
7068,4.08,4.4,4.9,1.03,King's Landing,20/3/2014,Android,23/1/2014,11.8,8,FALSE,100,1
7069,3.6,4.8,4.3,1,Winterfell,14/4/2014,iPhone,25/1/2014,0,3,TRUE,40,1
7070,5.77,4.5,5,1.07,Astapor,26/6/2014,iPhone,1/4/2014,9.1,1,FALSE,72.7,0
7071,3.22,4.3,4.8,1,Astapor,6/8/2014,iPhone,21/1/2014,0,2,TRUE,55.6,0
7072,24.64,5,5,1,Astapor,1/3/2014,iPhone,1/2/2014,0,2,TRUE,100,1
7073,8.01,5,3,1,Winterfell,23/3/2014,Android,19/1/2014,0,1,FALSE,60,1
7074,1.46,4.8,4.5,1.11,King's Landing,22/1/2014,iPhone,15/1/2014,18.2,11,TRUE,63.6,1
7075,2.12,5,5,1,Astapor,23/3/2014,iPhone,1/11/2014,0,2,TRUE,25,1
7076,1.63,5,5,1,Astapor,29/5/2014,iPhone,25/1/2014,0,0,FALSE,100,1
7077,2.54,4.6,2.7,1.54,King's Landing,18/5/2014,Android,25/1/2014,50,1,FALSE,16.7,1
7078,1.83,4.7,4.7,1,Winterfell,23/1/2014,iPhone,20/1/2014,0,3,FALSE,100,1
7079,0.88,5,5,1,Winterfell,19/1/2014,iPhone,19/1/2014,0,1,FALSE,0,1
7080,4.22,4.6,4.5,1.25,Winterfell,2/9/2014,iPhone,18/1/2014,20,10,FALSE,0,0
7081,1.29,4,4,1,King's Landing,2/8/2014,iPhone,19/1/2014,0,1,FALSE,0,0
7082,9.56,5,5,1,Winterfell,5/6/2014,Android,1/6/2014,0,1,FALSE,50,0
7083,4.03,5,5,1.07,Winterfell,31/5/2014,iPhone,1/5/2014,14.3,1,FALSE,42.9,1
7084,5.78,5,5,1,Astapor,2/10/2014,iPhone,14/1/2014,0,2,TRUE,100,0
7085,3.14,4.9,4.8,1.11,Astapor,13/3/2014,iPhone,1/9/2014,9.4,24,TRUE,100,1
7086,3.75,4.6,4.7,1.06,Astapor,25/6/2014,iPhone,15/1/2014,18.2,1,TRUE,86.4,0
7087,4.75,4.7,4.3,1.02,Astapor,29/6/2014,iPhone,1/10/2014,9.1,4,TRUE,9.1,0
7088,10.24,4.6,4.8,1,Winterfell,15/6/2014,iPhone,18/1/2014,0,5,TRUE,90.3,0
7089,29.27,5,4,1,Winterfell,22/4/2014,iPhone,18/1/2014,0,0,FALSE,100,1
7090,7.51,5,,1.5,Astapor,26/4/2014,Android,26/1/2014,100,0,FALSE,0,1
7091,3,4.9,4.8,1,Winterfell,4/4/2014,iPhone,28/1/2014,0,6,FALSE,100,1
7092,3.39,5,3,1,Astapor,22/2/2014,iPhone,1/3/2014,0,3,TRUE,80,1
7093,1.62,5,4,1,Astapor,26/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
7094,0.95,4,5,1,Winterfell,27/6/2014,iPhone,17/1/2014,0,0,FALSE,100,0
7095,1.28,5,4.6,1.05,Astapor,19/5/2014,iPhone,22/1/2014,6.3,11,FALSE,81.3,1
7096,0.81,5,,1,Winterfell,18/6/2014,iPhone,31/1/2014,0,0,TRUE,100,0
7097,2.13,4.7,5,1.13,King's Landing,29/6/2014,iPhone,1/7/2014,20,1,FALSE,10,0
7098,5.24,4.8,4.8,1.07,King's Landing,6/9/2014,iPhone,30/1/2014,17.4,0,TRUE,73.9,0
7099,1.92,4.5,5,1,Winterfell,2/3/2014,iPhone,1/1/2014,0,0,FALSE,25,1
7100,2.66,5,5,1,Astapor,27/1/2014,iPhone,21/1/2014,0,6,TRUE,83.3,1
7101,10.47,5,4,1,Winterfell,22/4/2014,iPhone,24/1/2014,0,0,FALSE,100,1
7102,0.71,4.5,4.5,1,Winterfell,2/2/2014,iPhone,30/1/2014,0,2,FALSE,50,1
7103,6.24,4.9,5,1,King's Landing,6/7/2014,iPhone,28/1/2014,0,1,FALSE,50,0
7104,4.99,4.7,4.6,1.03,Winterfell,30/6/2014,Android,30/1/2014,3.4,2,TRUE,65.5,0
7105,6.13,5,4,1,Winterfell,26/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
7106,0.73,5,,1,Winterfell,3/12/2014,iPhone,13/1/2014,0,0,FALSE,100,0
7107,5.1,4.8,4.7,1.02,King's Landing,22/6/2014,iPhone,1/10/2014,10,0,TRUE,20,0
7108,1.11,4,4.5,1.14,Winterfell,25/1/2014,Android,1/11/2014,14.3,7,FALSE,42.9,1
7109,5.13,4,5,1,Astapor,29/4/2014,Android,28/1/2014,0,0,FALSE,100,1
7110,4.54,4.7,5,1,Astapor,30/6/2014,Android,26/1/2014,0,2,TRUE,100,0
7111,4.35,4.7,4.5,1.2,Astapor,23/6/2014,iPhone,25/1/2014,17.2,2,TRUE,65.5,0
7112,14.55,5,5,1,King's Landing,30/1/2014,iPhone,18/1/2014,0,2,FALSE,50,1
7113,9.26,5,,1,Astapor,23/2/2014,iPhone,22/1/2014,0,0,FALSE,0,1
7114,14.75,4.7,4.8,1.07,Winterfell,4/1/2014,iPhone,23/1/2014,14.3,3,FALSE,42.9,1
7115,1.95,5,5,1,Winterfell,1/11/2014,iPhone,1/10/2014,0,1,TRUE,0,0
7116,2.99,4.9,4.7,1,Winterfell,17/6/2014,iPhone,1/7/2014,0,6,TRUE,100,0
7117,11.37,4.5,5,1,Winterfell,7/1/2014,iPhone,27/1/2014,0,3,TRUE,100,1
7118,6.69,5,5,1,Winterfell,23/4/2014,Android,14/1/2014,0,0,FALSE,90,1
7119,4.79,5,5,1,Winterfell,19/1/2014,Android,1/10/2014,0,2,FALSE,50,1
7120,9.55,4,5,1.75,King's Landing,14/1/2014,Android,1/11/2014,50,2,FALSE,50,1
7121,3.07,5,,1,Astapor,6/4/2014,iPhone,18/1/2014,0,0,TRUE,100,1
7122,1.08,5,5,1,Winterfell,2/2/2014,iPhone,21/1/2014,0,2,FALSE,50,1
7123,12.36,5,5,1,Winterfell,24/3/2014,Android,24/1/2014,0,2,TRUE,100,1
7124,4.09,4.5,4.7,1.13,King's Landing,26/6/2014,iPhone,26/1/2014,20,2,FALSE,85,0
7125,2.51,5,,1,Winterfell,30/1/2014,Android,1/11/2014,0,1,FALSE,100,1
7126,5.55,5,5,1,Winterfell,24/5/2014,iPhone,25/1/2014,0,0,FALSE,0,1
7127,1.71,4.8,4.9,1.05,King's Landing,23/6/2014,iPhone,19/1/2014,7.7,1,FALSE,76.9,0
7128,3.34,4.8,5,1.1,King's Landing,27/6/2014,iPhone,1/9/2014,10,0,FALSE,70,0
7129,2.23,,,1,Astapor,31/1/2014,Android,31/1/2014,0,1,FALSE,100,1
7130,4.7,4.1,4.2,1,Winterfell,14/5/2014,Android,14/1/2014,0,5,FALSE,85.7,1
7131,8.58,5,4.7,1,Astapor,28/5/2014,Android,24/1/2014,0,0,FALSE,100,1
7132,1.69,5,5,1,King's Landing,28/6/2014,iPhone,14/1/2014,0,0,TRUE,100,0
7133,1.23,5,5,1,Astapor,4/5/2014,iPhone,25/1/2014,0,0,FALSE,100,1
7134,2.23,4.7,4.9,1.13,Astapor,26/6/2014,iPhone,17/1/2014,23.1,4,TRUE,23.1,0
7135,2.75,4.6,4.8,1.03,Winterfell,28/6/2014,iPhone,1/12/2014,1.5,14,FALSE,89.4,0
7136,1.34,2.5,5,1,Astapor,26/1/2014,iPhone,26/1/2014,0,2,TRUE,0,1
7137,9.95,5,5,1,Winterfell,3/2/2014,Android,1/11/2014,0,0,TRUE,0,1
7138,3.51,4.3,5,1,Winterfell,4/6/2014,iPhone,18/1/2014,0,0,FALSE,0,0
7139,5.4,4.1,5,1,Astapor,28/6/2014,iPhone,1/3/2014,0,1,TRUE,85.7,0
7140,5.31,5,4.5,1,Astapor,3/2/2014,iPhone,1/6/2014,0,0,FALSE,50,1
7141,3.01,5,3.8,1.32,King's Landing,29/6/2014,iPhone,21/1/2014,42.9,0,FALSE,71.4,0
7142,2.83,4.9,4.8,1,King's Landing,28/6/2014,iPhone,1/3/2014,0,1,FALSE,42.9,0
7143,3.05,5,,1,Winterfell,25/1/2014,iPhone,24/1/2014,0,1,TRUE,100,1
7144,3.98,4.8,5,1,Winterfell,17/6/2014,iPhone,27/1/2014,0,0,FALSE,73.3,0
7145,8.16,3.5,4.5,1,King's Landing,24/6/2014,iPhone,20/1/2014,0,1,TRUE,100,0
7146,0.9,5,5,1,Astapor,23/2/2014,iPhone,26/1/2014,0,1,FALSE,0,1
7147,4.68,4.9,3.3,1.06,Winterfell,28/6/2014,Android,18/1/2014,12.5,0,TRUE,37.5,0
7148,4.02,5,,1,Astapor,6/10/2014,iPhone,1/11/2014,0,0,TRUE,100,0
7149,21.05,5,5,1,Winterfell,13/4/2014,iPhone,24/1/2014,0,0,FALSE,0,1
7150,3.22,4.7,4.9,1.13,King's Landing,25/6/2014,iPhone,1/11/2014,20.5,6,TRUE,59,0
7151,1.48,5,4.3,1.04,Astapor,26/6/2014,iPhone,22/1/2014,8.7,10,FALSE,78.3,0
7152,10.62,4,5,1,Winterfell,30/3/2014,iPhone,1/8/2014,0,0,FALSE,0,1
7153,1.23,4.8,5,1,Winterfell,22/1/2014,Android,18/1/2014,0,5,TRUE,80,1
7154,17.5,4.5,5,1,Winterfell,2/2/2014,,27/1/2014,0,2,TRUE,50,1
7155,2.44,4.3,5,1,Astapor,29/6/2014,iPhone,26/1/2014,0,2,TRUE,50,0
7156,12.56,2,,1,Astapor,1/1/2014,Android,1/1/2014,0,1,TRUE,100,1
7157,8.46,5,2,1,Winterfell,1/9/2014,iPhone,1/8/2014,0,1,FALSE,100,0
7158,1.48,5,3,1,Astapor,5/4/2014,Android,30/1/2014,0,0,FALSE,0,1
7159,1.67,5,5,2,Astapor,28/3/2014,Android,16/1/2014,100,0,FALSE,100,1
7160,2.75,5,4,1.5,King's Landing,2/12/2014,iPhone,17/1/2014,50,2,TRUE,50,0
7161,1.57,5,,1,King's Landing,4/9/2014,Android,1/2/2014,0,0,FALSE,100,0
7162,2.74,5,,1,Winterfell,1/11/2014,iPhone,1/10/2014,0,1,FALSE,0,0
7163,5.55,5,5,1,Winterfell,17/6/2014,iPhone,31/1/2014,0,2,FALSE,100,0
7164,4.65,4.5,,1.5,Astapor,18/5/2014,Android,13/1/2014,50,0,TRUE,50,1
7165,20.91,5,5,1,King's Landing,15/6/2014,iPhone,1/8/2014,0,0,FALSE,60,0
7166,5.59,4.8,5,1,Astapor,6/7/2014,iPhone,17/1/2014,0,0,FALSE,100,0
7167,3.52,4.8,4.8,1,Astapor,6/1/2014,iPhone,19/1/2014,0,3,FALSE,0,1
7168,14.29,5,5,1,Winterfell,25/5/2014,iPhone,31/1/2014,0,0,TRUE,50,1
7169,0.49,4,4,1,Astapor,27/5/2014,iPhone,1/7/2014,0,0,TRUE,100,1
7170,11.99,5,5,1,Astapor,6/1/2014,iPhone,24/1/2014,0,0,TRUE,33.3,1
7171,3.72,4,4.5,1,Astapor,3/11/2014,iPhone,1/6/2014,0,0,TRUE,50,0
7172,21.63,3,,1,Winterfell,25/1/2014,Android,24/1/2014,0,1,FALSE,100,1
7173,7.73,3,4,1,Winterfell,19/6/2014,iPhone,29/1/2014,0,0,FALSE,100,0
7174,40.7,5,,1,Astapor,2/4/2014,Android,21/1/2014,0,1,FALSE,100,1
7175,3.56,4.9,5,1.34,King's Landing,29/6/2014,iPhone,1/4/2014,35.3,9,TRUE,17.6,0
7176,2.44,4.9,5,1.26,Astapor,16/6/2014,iPhone,19/1/2014,18.2,3,TRUE,81.8,0
7177,3.01,5,4.3,1,Astapor,20/4/2014,Android,24/1/2014,0,2,TRUE,33.3,1
7178,7.33,4.5,5,1,Winterfell,6/2/2014,iPhone,18/1/2014,0,0,TRUE,50,1
7179,3.82,5,3.5,1.04,Winterfell,19/6/2014,iPhone,25/1/2014,7.7,5,TRUE,53.8,0
7180,3.1,4.8,4.4,1.02,Winterfell,6/12/2014,iPhone,1/5/2014,10,1,TRUE,70,0
7181,2.53,4.6,4.9,1,Winterfell,6/1/2014,Android,1/4/2014,0,1,FALSE,56.3,1
7182,36.63,5,1,1,King's Landing,4/7/2014,Android,17/1/2014,0,0,TRUE,100,0
7183,3.59,5,4,1,Winterfell,16/2/2014,iPhone,1/9/2014,0,1,FALSE,0,1
7184,8.4,5,,1,King's Landing,31/1/2014,Android,30/1/2014,0,1,FALSE,100,1
7185,2.91,4.4,5,1.01,Winterfell,22/6/2014,iPhone,1/10/2014,1.9,11,TRUE,43.4,0
7186,9.1,4.5,2.9,1.01,Winterfell,5/6/2014,iPhone,1/3/2014,2.4,17,TRUE,63.4,0
7187,4.1,4.9,4.6,1.07,Astapor,21/6/2014,iPhone,1/4/2014,20,4,TRUE,50,0
7188,1.32,5,5,1.5,Astapor,2/8/2014,Android,29/1/2014,100,1,FALSE,0,0
7189,1.68,4.5,3.5,1,Astapor,4/6/2014,iPhone,1/9/2014,0,0,FALSE,0,0
7190,5.59,5,5,1,Astapor,19/1/2014,iPhone,19/1/2014,0,1,TRUE,0,1
7191,1.71,4.5,4.9,1,Astapor,23/6/2014,iPhone,1/10/2014,0,2,TRUE,78.6,0
7192,2.05,3,,1,Winterfell,16/4/2014,iPhone,31/1/2014,0,0,FALSE,100,1
7193,2.67,3.5,4.5,1.25,Winterfell,5/10/2014,Android,21/1/2014,33.3,2,TRUE,16.7,0
7194,4.21,4,4.5,1.35,Winterfell,23/3/2014,iPhone,1/9/2014,40,0,FALSE,0,1
7195,5.52,5,,1,Winterfell,5/9/2014,Android,22/1/2014,0,2,FALSE,80,0
7196,1.34,4.7,5,1.11,King's Landing,6/7/2014,Android,24/1/2014,14.3,2,TRUE,42.9,0
7197,6.07,4.9,5,1.02,Winterfell,21/6/2014,Android,19/1/2014,7.7,5,FALSE,46.2,0
7198,10.03,5,4,1,Winterfell,28/5/2014,Android,21/1/2014,0,1,TRUE,100,1
7199,8.29,5,5,1,Astapor,20/1/2014,iPhone,19/1/2014,0,1,FALSE,0,1
7200,6.23,5,,1,Astapor,1/11/2014,iPhone,1/10/2014,0,1,FALSE,0,0
7201,13.78,5,5,1,Winterfell,6/9/2014,iPhone,29/1/2014,0,0,FALSE,100,0
7202,2.94,4.3,3.5,1,Winterfell,22/6/2014,iPhone,19/1/2014,0,9,TRUE,45,0
7203,2.34,5,5,1,Astapor,27/1/2014,iPhone,18/1/2014,0,6,FALSE,16.7,1
7204,4.38,5,,1,King's Landing,17/2/2014,Android,25/1/2014,0,2,FALSE,0,1
7205,0,5,5,1,Astapor,25/3/2014,Android,19/1/2014,0,0,FALSE,100,1
7206,4.63,4.7,4.8,1.04,Astapor,22/6/2014,Android,1/4/2014,7.4,3,TRUE,70.4,0
7207,5.89,5,3.7,1,Winterfell,6/9/2014,iPhone,18/1/2014,0,0,TRUE,25,0
7208,3.22,4.3,5,1.08,Astapor,6/1/2014,Android,26/1/2014,33.3,1,TRUE,0,1
